team_id,league_id,season_id,prefix,nickname,abbreviation,city,state,country
11,0,1995,Houston,Rockets,HOU,Houston,Texas,USA
11,0,1996,Houston,Rockets,HOU,Houston,Texas,USA
11,0,1997,Houston,Rockets,HOU,Houston,Texas,USA
11,0,1998,Houston,Rockets,HOU,Houston,Texas,USA
11,0,1999,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2000,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2001,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2002,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2003,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2004,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2005,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2006,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2007,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2008,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2009,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2010,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2011,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2012,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2013,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2014,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2015,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2016,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2017,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2018,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2019,Houston,Rockets,HOU,Houston,Texas,USA
11,0,2020,Houston,Rockets,HOU,Houston,Texas,USA
12,0,1976,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1977,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1978,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1979,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1980,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1981,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1982,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1983,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1984,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1985,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1986,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1987,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1988,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1989,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1990,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1991,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1992,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1993,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1994,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1995,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1996,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1997,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1998,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,1999,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2000,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2001,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2002,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2003,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2004,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2005,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2006,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2007,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2008,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2009,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2010,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2011,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2012,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2013,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2014,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2015,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2016,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2017,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2018,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2019,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,0,2020,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,1,1967,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,1,1968,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,1,1969,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,1,1970,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,1,1971,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,1,1972,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,1,1973,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,1,1974,Indiana,Pacers,IND,Indianapolis,Indiana,USA
12,1,1975,Indiana,Pacers,IND,Indianapolis,Indiana,USA
13,0,1970,Buffalo,Braves,BUF,Buffalo,New York,USA
13,0,1971,Buffalo,Braves,BUF,Buffalo,New York,USA
13,0,1973,Buffalo,Braves,BUF,Buffalo,New York,USA
13,0,1974,Buffalo,Braves,BUF,Buffalo,New York,USA
13,0,1975,Buffalo,Braves,BUF,Buffalo,New York,USA
13,0,1976,Buffalo,Braves,BUF,Buffalo,New York,USA
13,0,1977,Buffalo,Braves,BUF,Buffalo,New York,USA
13,0,1978,San Diego,Clippers,SDC,San Diego,California,USA
13,0,1979,San Diego,Clippers,SDC,San Diego,California,USA
13,0,1980,San Diego,Clippers,SDC,San Diego,California,USA
13,0,1981,San Diego,Clippers,SDC,San Diego,California,USA
13,0,1982,San Diego,Clippers,SDC,San Diego,California,USA
13,0,1983,San Diego,Clippers,SDC,San Diego,California,USA
13,0,1984,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1985,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1986,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1987,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1988,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1989,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1990,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1991,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1992,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1993,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1994,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1995,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1996,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1997,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1998,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,1999,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2000,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2001,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2002,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2003,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2004,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2005,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2006,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2007,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2008,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2009,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2010,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2011,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2012,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2013,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2014,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2015,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2016,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2017,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2018,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2019,Los Angeles,Clippers,LAL,Los Angeles,California,USA
13,0,2020,Los Angeles,Clippers,LAL,Los Angeles,California,USA
14,0,1949,Minneapolis,Lakers,MPL,Minneapolis,Minnesota,USA
14,0,1950,Minneapolis,Lakers,MPL,Minneapolis,Minnesota,USA
14,0,1951,Minneapolis,Lakers,MPL,Minneapolis,Minnesota,USA
14,0,1952,Minneapolis,Lakers,MPL,Minneapolis,Minnesota,USA
14,0,1953,Minneapolis,Lakers,MPL,Minneapolis,Minnesota,USA
14,0,1954,Minneapolis,Lakers,MPL,Minneapolis,Minnesota,USA
14,0,1955,Minneapolis,Lakers,MPL,Minneapolis,Minnesota,USA
14,0,1956,Minneapolis,Lakers,MPL,Minneapolis,Minnesota,USA
14,0,1957,Minneapolis,Lakers,MPL,Minneapolis,Minnesota,USA
14,0,1958,Minneapolis,Lakers,MPL,Minneapolis,Minnesota,USA
14,0,1959,Minneapolis,Lakers,MPL,Minneapolis,Minnesota,USA
14,0,1960,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1961,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1962,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1963,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1964,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1965,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1966,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1967,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1968,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1969,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1970,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1971,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1972,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1973,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1974,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1975,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1976,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1977,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1978,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1979,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1980,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1981,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1982,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1983,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1984,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1985,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1986,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1987,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1988,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1989,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1990,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1991,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1992,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1993,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1994,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1995,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1996,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1997,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1998,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,1999,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2000,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2001,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2002,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2003,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2004,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2005,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2006,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2007,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2008,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2009,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2010,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2011,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2012,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2013,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2014,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2015,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2016,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2017,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2018,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2019,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,0,2020,Los Angeles,Lakers,LAC,Los Angeles,California,USA
14,2,1948,Minneapolis,Lakers,MPL,Minneapolis,Minnesota,USA
15,0,1995,Vancouver,Grizzlies,VAN,Vancouver,British Columbia,Canada
15,0,1996,Vancouver,Grizzlies,VAN,Vancouver,British Columbia,Canada
15,0,1997,Vancouver,Grizzlies,VAN,Vancouver,British Columbia,Canada
15,0,1998,Vancouver,Grizzlies,VAN,Vancouver,British Columbia,Canada
15,0,1999,Vancouver,Grizzlies,VAN,Vancouver,British Columbia,Canada
15,0,2000,Vancouver,Grizzlies,VAN,Vancouver,British Columbia,Canada
15,0,2001,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2002,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2003,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2004,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2005,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2006,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2007,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2008,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2009,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2010,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2011,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2012,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2013,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2014,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2015,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2016,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2017,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2018,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2019,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
15,0,2020,Memphis,Grizzlies,MEM,Memphis,Tennessee,USA
16,0,1988,Miami,Heat,MIA,Miami,Florida,USA
16,0,1989,Miami,Heat,MIA,Miami,Florida,USA
16,0,1990,Miami,Heat,MIA,Miami,Florida,USA
16,0,1991,Miami,Heat,MIA,Miami,Florida,USA
16,0,1992,Miami,Heat,MIA,Miami,Florida,USA
16,0,1993,Miami,Heat,MIA,Miami,Florida,USA
16,0,1994,Miami,Heat,MIA,Miami,Florida,USA
16,0,1995,Miami,Heat,MIA,Miami,Florida,USA
16,0,1996,Miami,Heat,MIA,Miami,Florida,USA
16,0,1997,Miami,Heat,MIA,Miami,Florida,USA
16,0,1998,Miami,Heat,MIA,Miami,Florida,USA
16,0,1999,Miami,Heat,MIA,Miami,Florida,USA
16,0,2000,Miami,Heat,MIA,Miami,Florida,USA
16,0,2001,Miami,Heat,MIA,Miami,Florida,USA
16,0,2002,Miami,Heat,MIA,Miami,Florida,USA
16,0,2003,Miami,Heat,MIA,Miami,Florida,USA
16,0,2004,Miami,Heat,MIA,Miami,Florida,USA
16,0,2005,Miami,Heat,MIA,Miami,Florida,USA
16,0,2006,Miami,Heat,MIA,Miami,Florida,USA
16,0,2007,Miami,Heat,MIA,Miami,Florida,USA
16,0,2008,Miami,Heat,MIA,Miami,Florida,USA
16,0,2009,Miami,Heat,MIA,Miami,Florida,USA
16,0,2010,Miami,Heat,MIA,Miami,Florida,USA
16,0,2011,Miami,Heat,MIA,Miami,Florida,USA
16,0,2012,Miami,Heat,MIA,Miami,Florida,USA
16,0,2013,Miami,Heat,MIA,Miami,Florida,USA
16,0,2014,Miami,Heat,MIA,Miami,Florida,USA
16,0,2015,Miami,Heat,MIA,Miami,Florida,USA
16,0,2016,Miami,Heat,MIA,Miami,Florida,USA
16,0,2017,Miami,Heat,MIA,Miami,Florida,USA
16,0,2018,Miami,Heat,MIA,Miami,Florida,USA
16,0,2019,Miami,Heat,MIA,Miami,Florida,USA
16,0,2020,Miami,Heat,MIA,Miami,Florida,USA
17,0,1968,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1969,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1970,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1971,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1972,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1973,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1974,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1975,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1976,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1977,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1978,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1979,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1980,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1981,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1982,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1983,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1984,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1985,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1986,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1987,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1988,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1989,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1990,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1991,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1992,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1993,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1994,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1995,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1996,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1997,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1998,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,1999,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2000,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2001,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2002,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2003,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2004,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2005,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2006,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2007,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2008,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2009,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2010,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2011,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2012,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2013,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2014,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2015,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2016,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2017,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2018,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2019,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
17,0,2020,Milwaukee,Bucks,MIL,Milwaukee,Wisconsin,USA
18,0,1989,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,1990,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,1991,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,1992,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,1993,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,1994,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,1995,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,1996,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,1997,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,1998,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,1999,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2000,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2001,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2002,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2003,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2004,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2005,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2006,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2007,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2008,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2009,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2010,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2011,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2012,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2013,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2014,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2015,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2016,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2017,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2018,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2019,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
18,0,2020,Minnesota,Timberwolves,MIN,Minneapolis,Minnesota,USA
19,0,2002,New Orleans,Hornets,NOH,New Orleans,Louisiana,USA
19,0,2003,New Orleans,Hornets,NOH,New Orleans,Louisiana,USA
19,0,2004,New Orleans,Hornets,NOH,New Orleans,Louisiana,USA
19,0,2005,New Orleans,Hornets,NOH,New Orleans,Louisiana,USA
19,0,2006,New Orleans,Hornets,NOH,New Orleans,Louisiana,USA
19,0,2007,New Orleans,Hornets,NOH,New Orleans,Louisiana,USA
19,0,2008,New Orleans,Hornets,NOH,New Orleans,Louisiana,USA
19,0,2009,New Orleans,Hornets,NOH,New Orleans,Louisiana,USA
19,0,2010,New Orleans,Hornets,NOH,New Orleans,Louisiana,USA
19,0,2011,New Orleans,Hornets,NOH,New Orleans,Louisiana,USA
19,0,2012,New Orleans,Hornets,NOH,New Orleans,Louisiana,USA
19,0,2013,New Orleans,Pelicans ,NOP,New Orleans,Louisiana,USA
19,0,2014,New Orleans,Pelicans ,NOP,New Orleans,Louisiana,USA
19,0,2015,New Orleans,Pelicans ,NOP,New Orleans,Louisiana,USA
19,0,2016,New Orleans,Pelicans ,NOP,New Orleans,Louisiana,USA
19,0,2017,New Orleans,Pelicans ,NOP,New Orleans,Louisiana,USA
19,0,2018,New Orleans,Pelicans ,NOP,New Orleans,Louisiana,USA
19,0,2019,New Orleans,Pelicans ,NOP,New Orleans,Louisiana,USA
19,0,2020,New Orleans,Pelicans ,NOP,New Orleans,Louisiana,USA
20,0,1949,New York,Knicks,NYK,New York,New York,USA
20,0,1950,New York,Knicks,NYK,New York,New York,USA
20,0,1951,New York,Knicks,NYK,New York,New York,USA
20,0,1952,New York,Knicks,NYK,New York,New York,USA
20,0,1953,New York,Knicks,NYK,New York,New York,USA
20,0,1954,New York,Knicks,NYK,New York,New York,USA
20,0,1955,New York,Knicks,NYK,New York,New York,USA
20,0,1956,New York,Knicks,NYK,New York,New York,USA
20,0,1957,New York,Knicks,NYK,New York,New York,USA
20,0,1958,New York,Knicks,NYK,New York,New York,USA
20,0,1959,New York,Knicks,NYK,New York,New York,USA
20,0,1960,New York,Knicks,NYK,New York,New York,USA
20,0,1961,New York,Knicks,NYK,New York,New York,USA
20,0,1962,New York,Knicks,NYK,New York,New York,USA
20,0,1963,New York,Knicks,NYK,New York,New York,USA
20,0,1964,New York,Knicks,NYK,New York,New York,USA
20,0,1965,New York,Knicks,NYK,New York,New York,USA
20,0,1966,New York,Knicks,NYK,New York,New York,USA
20,0,1967,New York,Knicks,NYK,New York,New York,USA
20,0,1968,New York,Knicks,NYK,New York,New York,USA
20,0,1969,New York,Knicks,NYK,New York,New York,USA
20,0,1970,New York,Knicks,NYK,New York,New York,USA
20,0,1971,New York,Knicks,NYK,New York,New York,USA
20,0,1972,New York,Knicks,NYK,New York,New York,USA
20,0,1973,New York,Knicks,NYK,New York,New York,USA
20,0,1974,New York,Knicks,NYK,New York,New York,USA
20,0,1975,New York,Knicks,NYK,New York,New York,USA
20,0,1976,New York,Knicks,NYK,New York,New York,USA
20,0,1977,New York,Knicks,NYK,New York,New York,USA
20,0,1978,New York,Knicks,NYK,New York,New York,USA
20,0,1979,New York,Knicks,NYK,New York,New York,USA
